,x,y,z,Value
46,-1.6461067199707031,3.4753055572509766,3.9987082481384277,1.0
47,8.466465950012207,0.5656726360321045,1.052795171737671,2.0
48,9.067472457885742,11.20018196105957,6.4684271812438965,4.0
49,8.703004837036133,11.740161895751953,7.046003818511963,4.0
50,8.983936309814453,1.9253729581832886,8.099011421203613,6.0
51,10.570720672607422,2.9082913398742676,2.4916765689849854,3.0
52,12.016700744628906,4.991415023803711,1.547904372215271,5.0
53,10.819001197814941,3.3967843055725098,2.8729121685028076,5.0
54,9.285839080810547,1.5862388610839844,10.671164512634277,6.0
55,11.31533432006836,-1.6164146661758423,5.155316352844238,0.0
56,8.920766830444336,11.393357276916504,6.826715469360352,4.0
57,-1.4517494440078735,4.429879665374756,1.9675260782241821,1.0
58,7.543857097625732,11.931665420532227,4.979377746582031,9.0
59,12.357160568237305,5.864794731140137,0.9942148327827454,5.0
60,5.463798999786377,11.30553913116455,3.075559616088867,7.0
61,10.19369125366211,5.484697341918945,0.8207448124885559,8.0
62,7.343786239624023,11.204987525939941,6.045847415924072,9.0
63,10.706775665283203,2.827388286590576,0.6285879611968994,3.0
64,8.18541431427002,10.042610168457031,3.307758092880249,7.0
65,7.4799041748046875,10.976943016052246,6.100188255310059,4.0
66,9.303631782531738,2.0857462882995605,10.619379043579102,6.0
67,9.421636581420898,11.052674293518066,6.606022834777832,4.0
68,10.276384353637695,3.0107948780059814,1.9401276111602783,3.0
69,11.39509391784668,-3.6548643112182617,4.921013832092285,0.0
70,6.256655216217041,10.610803604125977,2.5261261463165283,7.0
71,11.928627014160156,-2.9812214374542236,4.955577850341797,0.0
72,8.475997924804688,-0.16598039865493774,1.2411258220672607,2.0
73,7.5675506591796875,9.451370239257812,2.634406805038452,9.0
74,-1.7041740417480469,3.975588083267212,2.956411838531494,1.0
75,6.129593849182129,10.37635326385498,3.4183318614959717,7.0
76,10.212617874145508,2.5807032585144043,1.2094292640686035,3.0
77,7.529164791107178,0.9694081544876099,1.7199444770812988,2.0
78,7.761915683746338,10.107645988464355,4.292457103729248,9.0
79,7.460827350616455,10.077057838439941,2.454392194747925,7.0
80,7.01556396484375,11.835273742675781,5.894700527191162,7.0
81,9.152009963989258,2.121978282928467,8.986457824707031,6.0
82,7.9416327476501465,0.19898004829883575,0.869376003742218,2.0
83,6.046389579772949,10.884239196777344,3.4155759811401367,7.0
84,9.523396492004395,4.743551254272461,1.9738987684249878,8.0
85,9.129640579223633,11.26805305480957,6.565451145172119,4.0
86,6.452084064483643,10.112187385559082,2.682894706726074,7.0
87,9.898905754089355,2.4364943504333496,2.1775145530700684,3.0
88,9.217284202575684,2.0257160663604736,10.003482818603516,6.0
89,-0.23705174028873444,4.014550685882568,1.6915035247802734,1.0
90,10.54801082611084,2.9256975650787354,1.2565758228302002,3.0
91,9.03274154663086,2.107243299484253,8.96190357208252,6.0
92,8.24095630645752,10.148401260375977,4.268944263458252,9.0
93,10.841130256652832,2.7999448776245117,1.4943534135818481,3.0
94,-1.3398113250732422,3.4674465656280518,3.678373098373413,1.0
95,9.302413940429688,11.219395637512207,6.0683369636535645,4.0
96,-2.036893129348755,3.699727773666382,4.020298004150391,1.0
97,6.163417816162109,10.242693901062012,4.338855743408203,7.0
98,9.069660186767578,1.8444761037826538,8.356359481811523,6.0
99,7.509864807128906,12.596919059753418,5.964683532714844,9.0
100,9.292203903198242,2.2488152980804443,10.129551887512207,6.0
101,11.597169876098633,-2.621631145477295,5.315255641937256,0.0
102,11.727444648742676,4.648555755615234,1.8727796077728271,5.0
103,8.831709861755371,11.710410118103027,7.062566757202148,4.0
104,7.6879353523254395,12.540658950805664,6.521292686462402,9.0
105,7.480225563049316,12.214231491088867,5.9143781661987305,9.0
106,8.411913871765137,-0.2664612829685211,1.232183814048767,2.0
107,0.06987766921520233,4.344051837921143,1.3279224634170532,1.0
108,6.969092845916748,11.834796905517578,5.929245948791504,9.0
109,8.812493324279785,10.805156707763672,5.634617328643799,4.0
110,9.799710273742676,5.070174694061279,0.7244246602058411,8.0
111,6.326276779174805,9.511737823486328,3.1849756240844727,7.0
112,9.630478858947754,2.4906301498413086,1.2249510288238525,3.0
113,7.303711414337158,12.062884330749512,5.8357086181640625,9.0
114,6.059089183807373,10.255266189575195,4.256239891052246,7.0
115,8.204137802124023,10.721903800964355,5.586575031280518,4.0
116,7.445824146270752,10.958962440490723,6.152862548828125,4.0
117,8.882336616516113,11.74808120727539,7.095485687255859,4.0
118,7.6496195793151855,11.172965049743652,5.211589813232422,9.0
119,9.563868522644043,4.438200950622559,2.0801665782928467,2.0
120,11.249007225036621,4.026943683624268,2.244267463684082,5.0
121,8.653489112854004,10.46308708190918,5.493116855621338,4.0
122,5.430633068084717,10.54977035522461,3.3474674224853516,7.0
123,8.984041213989258,1.9455070495605469,9.165246963500977,6.0
124,6.13889217376709,10.814208984375,2.6649820804595947,7.0
125,7.619967460632324,11.894107818603516,6.2641472816467285,9.0
126,11.88379955291748,-3.202693462371826,5.482916831970215,0.0
127,11.88599681854248,5.346016883850098,1.5381567478179932,5.0
128,9.641653060913086,4.652690887451172,2.0052683353424072,8.0
129,11.857209205627441,4.914706707000732,1.4435383081436157,5.0
130,9.063433647155762,1.256226897239685,8.851659774780273,6.0
131,8.98993968963623,1.0753846168518066,8.459579467773438,6.0
132,11.445381164550781,4.005768299102783,2.254765748977661,5.0
133,6.051645278930664,10.307472229003906,4.175280570983887,7.0
134,9.452990531921387,4.7756757736206055,1.2988561391830444,8.0
135,-1.3518625497817993,3.6841580867767334,2.8526875972747803,1.0
136,11.44594955444336,-1.7647106647491455,5.404356479644775,0.0
137,0.28419357538223267,4.182093620300293,1.7344697713851929,1.0
138,9.108465194702148,1.9465280771255493,10.395444869995117,6.0
139,9.42599868774414,10.430659294128418,5.449594020843506,4.0
140,8.964287757873535,2.327016592025757,8.431920051574707,6.0
141,5.42853307723999,11.325704574584961,3.1194772720336914,7.0
142,9.811184883117676,2.7361762523651123,2.0099170207977295,3.0
143,-1.4870507717132568,4.717426300048828,2.539125442504883,1.0
144,8.159852027893066,10.59595012664795,3.949676036834717,7.0
145,-2.240065813064575,4.003763198852539,3.783564805984497,1.0
146,9.479022026062012,4.990312576293945,1.82535719871521,8.0
147,7.991654396057129,-0.5221508145332336,0.6546001434326172,2.0
148,11.261948585510254,-1.7649458646774292,5.136054515838623,0.0
149,7.3787150382995605,-0.02600276656448841,1.8193285465240479,2.0
150,7.415595531463623,11.902469635009766,5.7220635414123535,9.0
151,10.231407165527344,3.429205894470215,2.7854740619659424,9.0
152,12.084711074829102,5.433140277862549,1.2234070301055908,5.0
153,10.221514701843262,3.4072506427764893,1.7870705127716064,5.0
154,-2.643129348754883,4.143491744995117,3.001835584640503,1.0
155,12.150962829589844,4.726702690124512,1.6221383810043335,5.0
156,9.233400344848633,2.259706974029541,9.99658203125,6.0
157,11.57959270477295,-1.7119216918945312,5.4784650802612305,0.0
158,10.32543659210205,2.041200876235962,2.19193172454834,3.0
159,7.904500961303711,10.968928337097168,5.904810905456543,4.0
160,7.855038642883301,11.291353225708008,6.349042892456055,4.0
161,9.08462905883789,1.0807743072509766,8.717562675476074,6.0
162,11.844721794128418,4.533336639404297,2.023338794708252,5.0
163,9.012456893920898,11.507405281066895,6.80223274230957,4.0
164,9.132847785949707,2.3129210472106934,10.190363883972168,6.0
165,11.11158275604248,3.486332416534424,2.7214484214782715,5.0
166,8.625893592834473,10.895513534545898,5.9276204109191895,4.0
167,13.106575965881348,5.708659648895264,1.00637686252594,5.0
168,-2.114330768585205,3.6906325817108154,3.464158058166504,1.0
169,8.283360481262207,11.007987976074219,6.389899730682373,4.0
170,7.954539775848389,11.159395217895508,6.575211524963379,4.0
171,7.602391242980957,9.583600044250488,2.4034066200256348,7.0
172,7.5594801902771,0.6155989170074463,0.4697633385658264,2.0
173,10.660408020019531,2.467806816101074,2.134096384048462,3.0
174,8.232587814331055,0.8213634490966797,0.8450988531112671,2.0
175,6.056189060211182,9.656095504760742,3.5160574913024902,7.0
176,-1.9066303968429565,4.821958065032959,2.813878059387207,1.0
177,9.204333305358887,4.132934093475342,1.5711477994918823,8.0
178,-1.9683550596237183,3.9267280101776123,2.7086267471313477,1.0
179,9.620896339416504,4.187466144561768,1.582024097442627,8.0
180,-2.3148210048675537,4.042227745056152,2.9517247676849365,1.0
181,9.367244720458984,3.957958459854126,1.866589069366455,8.0
182,8.776320457458496,4.6321120262146,1.3669922351837158,5.0
183,11.441126823425293,-3.178922653198242,4.858386993408203,0.0
184,9.45565128326416,4.127593517303467,1.1481670141220093,8.0
185,8.063214302062988,11.583094596862793,5.436607360839844,9.0
186,7.427302837371826,0.910455048084259,1.0183210372924805,2.0
187,10.933467864990234,3.7711548805236816,2.3518340587615967,5.0
188,11.459782600402832,-2.621170997619629,4.511820316314697,0.0
189,-2.2100670337677,3.8047597408294678,3.9873597621917725,1.0
190,0.07946202903985977,3.957719326019287,1.8573472499847412,1.0
191,-1.960734486579895,3.6564724445343018,4.094532489776611,1.0
192,10.55086612701416,-2.556588888168335,4.097800254821777,0.0
193,6.977396011352539,11.871377944946289,6.159542560577393,9.0
194,11.578082084655762,-2.1695408821105957,5.211248397827148,0.0
195,7.071316719055176,11.401810646057129,6.343725204467773,3.0
196,-1.153960943222046,3.6915266513824463,2.9206507205963135,1.0
197,9.058454513549805,1.5608267784118652,7.939313888549805,6.0
198,7.871344566345215,10.908761978149414,6.2145795822143555,4.0
199,7.686761856079102,0.8862445950508118,0.6464556455612183,2.0
200,11.5678071975708,2.7295687198638916,1.4812947511672974,3.0
201,9.127789497375488,1.5001929998397827,10.456578254699707,6.0
202,-0.26358461380004883,4.390690326690674,1.3378233909606934,1.0
203,-2.6420934200286865,4.150965213775635,3.1291842460632324,1.0
204,-1.1304162740707397,4.404476642608643,1.6686654090881348,1.0
205,9.615416526794434,2.4812140464782715,1.6336328983306885,3.0
206,7.044523239135742,11.570487976074219,5.156677722930908,9.0
207,10.734827995300293,3.28469181060791,2.7639710903167725,5.0
208,7.674597263336182,0.01826387457549572,1.3416469097137451,2.0
209,7.129953861236572,12.573285102844238,6.1200761795043945,9.0
210,8.807744026184082,11.139114379882812,6.7670392990112305,4.0
211,12.095964431762695,5.715075969696045,1.088114857673645,5.0
212,7.190154075622559,12.62686538696289,6.210216999053955,9.0
213,9.648185729980469,2.4963181018829346,1.1646240949630737,3.0
214,7.18332576751709,11.825471878051758,5.373830795288086,9.0
215,11.336176872253418,-1.9188807010650635,5.060362815856934,0.0
216,10.569808006286621,2.8494155406951904,1.1632533073425293,3.0
217,11.615002632141113,5.371591567993164,1.2021502256393433,6.0
218,12.053393363952637,5.704630374908447,1.0932729244232178,5.0
219,12.213285446166992,4.831389904022217,1.3616164922714233,5.0
220,6.537675857543945,11.22516918182373,3.783003568649292,7.0
221,8.463205337524414,0.3293202817440033,1.647112250328064,2.0
222,7.551639080047607,0.25053471326828003,1.2607426643371582,2.0
223,6.9114990234375,9.735401153564453,2.600163221359253,7.0
224,-0.8262130618095398,4.554156303405762,1.5242396593093872,1.0
225,8.004755973815918,0.9629451632499695,0.6424790024757385,2.0
226,9.416874885559082,4.364673614501953,2.129194736480713,8.0
227,7.658742427825928,10.956854820251465,6.044983386993408,4.0
228,-0.24466291069984436,4.620616436004639,1.7268716096878052,1.0
229,5.94403076171875,9.993295669555664,3.3743953704833984,7.0
230,10.431721687316895,2.4064505100250244,1.0432865619659424,3.0
231,10.09858226776123,2.554328203201294,0.9844710826873779,3.0
232,9.583022117614746,3.9747393131256104,2.023949384689331,8.0
233,9.18025016784668,4.540702819824219,2.2217161655426025,8.0
234,5.779607772827148,9.796286582946777,3.3362905979156494,7.0
235,7.552363872528076,12.139252662658691,5.938097953796387,9.0
236,7.94057035446167,1.2971199750900269,1.3004189729690552,2.0
237,8.370552062988281,0.5996530055999756,0.9194439053535461,2.0
238,8.985164642333984,11.130236625671387,6.129395484924316,4.0
239,-2.516631841659546,3.948272705078125,3.1665968894958496,1.0
240,10.771175384521484,3.794304609298706,2.466538190841675,5.0
241,10.091753005981445,3.521343946456909,2.384657382965088,9.0
242,9.822901725769043,5.652980327606201,1.200209140777588,8.0
243,6.0190749168396,10.314610481262207,4.246166229248047,7.0
244,8.458563804626465,1.5795443058013916,1.3653850555419922,2.0
245,10.300080299377441,2.2680647373199463,2.548496723175049,3.0
246,12.046272277832031,-3.1866064071655273,5.295382499694824,0.0
247,8.784699440002441,1.3546216487884521,8.374828338623047,4.0
248,9.243979454040527,11.110983848571777,6.640522480010986,4.0
249,8.251410484313965,0.8325032591819763,0.7162498831748962,2.0
250,8.28097152709961,11.589058876037598,6.211230754852295,4.0
251,-2.3149523735046387,3.969508647918701,3.773653030395508,1.0
252,7.356197834014893,12.241232872009277,5.6920485496521,9.0
253,11.49438190460205,4.515456676483154,1.3805335760116577,5.0
254,5.663722038269043,10.332573890686035,3.25331974029541,7.0
255,5.548894882202148,9.95018196105957,3.26163911819458,7.0
256,7.810577869415283,1.122117519378662,0.7096654176712036,2.0
257,8.95315933227539,3.776594400405884,1.4305473566055298,8.0
258,8.133807182312012,0.10459572821855545,0.9637877345085144,2.0
259,11.89139461517334,-2.1925065517425537,5.613707065582275,6.0
260,9.7016019821167,5.570099353790283,1.1432703733444214,8.0
261,11.917132377624512,5.412522315979004,0.885215699672699,5.0
262,5.514545440673828,11.160656929016113,3.087830066680908,7.0
263,5.777545928955078,10.202469825744629,3.264798879623413,7.0
264,7.09539794921875,11.474953651428223,6.375846862792969,9.0
265,-1.8321820497512817,3.5252928733825684,3.19635272026062,1.0
266,10.516199111938477,4.135461330413818,1.5769572257995605,8.0
267,-1.7776718139648438,3.5887694358825684,3.1098830699920654,1.0
268,10.734138488769531,3.0408952236175537,2.030916929244995,8.0
269,11.273791313171387,-3.690420627593994,4.776355266571045,0.0
270,10.22563648223877,2.7852396965026855,2.2250747680664062,3.0
271,11.735174179077148,-2.000933885574341,5.24130392074585,0.0
272,-2.5206894874572754,4.0501322746276855,3.2370970249176025,1.0
273,7.73453426361084,11.72082805633545,4.867772102355957,9.0
274,7.553190231323242,12.629035949707031,5.9732160568237305,9.0
275,8.383283615112305,11.401862144470215,6.688438415527344,4.0
276,-1.0195980072021484,4.389861583709717,2.5977354049682617,1.0
277,9.229100227355957,4.3641438484191895,1.9567548036575317,8.0
278,7.785362720489502,0.5762236714363098,1.1616182327270508,2.0
279,-2.720392942428589,4.109281063079834,3.141702651977539,1.0
280,7.858557224273682,0.6819952130317688,0.43558332324028015,2.0
281,8.097805976867676,11.346460342407227,4.600898742675781,9.0
282,5.8653411865234375,9.721015930175781,3.3781399726867676,7.0
283,12.103763580322266,5.742465019226074,1.0573294162750244,5.0
284,7.801039218902588,12.601981163024902,6.489263534545898,9.0
285,8.003867149353027,1.0654594898223877,1.292808175086975,2.0
286,8.956524848937988,2.259913206100464,8.170401573181152,6.0
287,8.831210136413574,12.045493125915527,7.167605400085449,4.0
288,-0.8787975907325745,3.9559950828552246,2.0577218532562256,1.0
289,9.844270706176758,3.2788214683532715,2.4969491958618164,5.0
290,10.096179008483887,4.204084396362305,2.689167022705078,8.0
291,7.698416233062744,0.4922701120376587,0.36409619450569153,2.0
292,7.5665411949157715,12.38644027709961,6.098093032836914,9.0
293,7.825127601623535,0.5137750506401062,1.1466763019561768,2.0
294,11.471420288085938,-1.8163950443267822,5.272637844085693,0.0
295,8.214703559875488,11.947057723999023,6.8651347160339355,4.0
296,11.476168632507324,-3.206467866897583,4.587967395782471,0.0
297,11.402124404907227,-3.616546154022217,4.9435858726501465,0.0
298,7.621052265167236,0.3554329574108124,0.6641919612884521,2.0
299,9.311257362365723,4.5424275398254395,1.0228756666183472,8.0
300,8.23461627960205,10.69398307800293,5.626039028167725,4.0
301,6.123601913452148,10.369194030761719,4.234560489654541,7.0
302,-2.3079278469085693,3.726562738418579,3.419255018234253,1.0
303,7.570742607116699,0.8864026665687561,1.7448893785476685,2.0
304,8.195756912231445,10.91797161102295,5.718348503112793,4.0
305,11.818690299987793,-3.127406120300293,5.468924045562744,0.0
306,7.916516304016113,1.1496754884719849,0.9242127537727356,2.0
307,6.123750686645508,10.331265449523926,4.325737476348877,7.0
308,9.2354736328125,10.682795524597168,6.144959926605225,4.0
309,10.102083206176758,2.219172239303589,1.7833927869796753,3.0
310,10.028803825378418,2.720816135406494,1.7635620832443237,3.0
311,12.144546508789062,-3.169562578201294,4.532325267791748,0.0
312,11.352670669555664,-2.019158363342285,4.956068515777588,0.0
313,10.307968139648438,2.2808356285095215,2.5084495544433594,3.0
314,-2.151089668273926,3.745394468307495,3.0856997966766357,1.0
315,7.874106407165527,11.72182846069336,4.482228755950928,9.0
316,9.01169204711914,1.7033275365829468,7.62466287612915,6.0
317,12.932637214660645,5.786325454711914,1.0434743165969849,5.0
318,10.885175704956055,2.7992734909057617,2.0025017261505127,2.0
319,11.094560623168945,3.443542718887329,2.796745777130127,5.0
320,6.863857746124268,10.618032455444336,4.953432083129883,9.0
321,8.436074256896973,4.023313522338867,1.4231997728347778,2.0
322,7.025599002838135,12.31509017944336,5.990602970123291,9.0
323,10.376748085021973,2.8216898441314697,0.7938721179962158,3.0
324,11.617358207702637,-1.8362493515014648,5.5996503829956055,0.0
325,8.442415237426758,10.506377220153809,5.434161186218262,4.0
326,8.325254440307617,0.6519978046417236,0.9123106002807617,2.0
327,11.373981475830078,-2.419617176055908,4.5523505210876465,0.0
328,6.22394323348999,10.187352180480957,3.2123005390167236,7.0
329,-1.7905325889587402,3.700227975845337,2.951396942138672,1.0
330,-2.2127397060394287,3.9339993000030518,2.8288140296936035,1.0
331,7.940842628479004,1.3618645668029785,0.9160555601119995,2.0
332,-1.891049861907959,3.9021146297454834,2.6717491149902344,1.0
333,11.508271217346191,5.046489715576172,1.6991034746170044,5.0
334,10.50818157196045,2.818066120147705,1.3373700380325317,3.0
335,10.055066108703613,2.786299228668213,1.5697753429412842,3.0
336,7.485004901885986,12.389166831970215,6.2599406242370605,9.0
337,6.004695892333984,10.25607967376709,2.9652130603790283,7.0
338,12.02569580078125,-2.999018907546997,5.182670593261719,8.0
339,9.117159843444824,1.9330450296401978,8.423226356506348,6.0
340,10.576190948486328,2.5565290451049805,1.0117913484573364,5.0
341,9.294321060180664,2.407140016555786,10.093168258666992,6.0
342,-1.9940335750579834,3.9373247623443604,2.9311156272888184,1.0
343,11.342327117919922,2.59405779838562,1.780057668685913,3.0
344,9.581302642822266,4.009200096130371,2.2663955688476562,8.0
345,-1.7408504486083984,3.724954128265381,2.98195481300354,1.0
346,11.132046699523926,-1.600474238395691,4.921558380126953,0.0
347,11.87197208404541,4.771298408508301,1.925078272819519,5.0
348,-0.9227255582809448,4.058582305908203,1.954638123512268,1.0
349,9.404435157775879,2.7736587524414062,1.6432353258132935,3.0
350,-1.6329137086868286,3.470917224884033,3.9413278102874756,1.0
351,10.7807035446167,4.031297206878662,2.373072385787964,5.0
352,11.288893699645996,3.125258207321167,2.7755286693573,5.0
353,8.963379859924316,1.0975733995437622,9.887187004089355,6.0
354,0.8474878668785095,4.488519191741943,0.5355639457702637,1.0
355,9.582130432128906,5.343644618988037,0.6769495606422424,8.0
356,11.939436912536621,4.302581787109375,1.7147119045257568,5.0
357,-2.551452398300171,4.3891472816467285,2.734973192214966,1.0
358,5.409357070922852,11.199033737182617,3.23620343208313,7.0
359,7.650463104248047,11.734451293945312,4.961941719055176,9.0
360,8.766180992126465,12.01948070526123,7.185573101043701,4.0
361,9.138106346130371,1.898803949356079,10.274397850036621,6.0
362,8.021920204162598,1.714316964149475,1.2660845518112183,2.0
363,7.778244495391846,1.2871769666671753,1.301316499710083,2.0
364,11.199234962463379,4.445915699005127,2.260115385055542,5.0
365,11.046058654785156,-1.6986041069030762,5.020786285400391,0.0
366,9.079721450805664,2.226774215698242,10.184314727783203,6.0
367,10.61806583404541,3.1486284732818604,2.7130982875823975,5.0
368,9.056229591369629,2.3583292961120605,8.786151885986328,6.0
369,10.486510276794434,2.82186222076416,1.1974533796310425,3.0
370,5.431843280792236,10.542801856994629,3.276578903198242,7.0
371,7.5119709968566895,0.9122568964958191,1.4604803323745728,2.0
372,11.881813049316406,-3.0002601146698,5.578575611114502,0.0
373,9.519346237182617,4.330749034881592,2.1869542598724365,8.0
374,9.199451446533203,4.018107891082764,1.909279227256775,8.0
375,11.889488220214844,5.158930778503418,1.4931869506835938,5.0
376,7.3778767585754395,11.082035064697266,5.747628688812256,4.0
377,-1.7107810974121094,4.687863826751709,2.608321189880371,1.0
378,-2.185584545135498,4.272295951843262,2.6071417331695557,1.0
379,8.552603721618652,11.415111541748047,6.844569206237793,4.0
380,11.668396949768066,-3.1850080490112305,5.407273292541504,0.0
381,7.545435428619385,0.9248496890068054,1.986108422279358,3.0
382,10.205405235290527,2.835629940032959,2.1449859142303467,3.0
383,5.741218090057373,10.032323837280273,3.2915098667144775,7.0
384,9.138004302978516,1.0482226610183716,9.173158645629883,6.0
385,-1.9884130954742432,4.3415093421936035,2.352477550506592,1.0
386,8.962529182434082,1.917203426361084,8.36163330078125,6.0
387,7.632353782653809,1.0821454524993896,1.6277199983596802,2.0
388,0.5262080430984497,4.593287944793701,0.7805594205856323,1.0
389,7.046156883239746,11.336997032165527,5.210179805755615,9.0
390,7.790994167327881,0.045152343809604645,1.4336813688278198,2.0
391,9.346972465515137,5.021734714508057,1.5112615823745728,8.0
392,8.98990249633789,2.121730327606201,9.013481140136719,6.0
393,-1.5917948484420776,4.6799116134643555,2.543613910675049,1.0
394,7.786345481872559,11.406118392944336,4.931370735168457,9.0
395,11.403335571289062,3.8328845500946045,2.120575428009033,5.0
396,7.996269226074219,0.25300878286361694,1.3863191604614258,2.0
397,10.784192085266113,3.740537166595459,2.5416102409362793,5.0
398,8.571625709533691,11.5653715133667,6.946777820587158,4.0
399,9.521180152893066,10.740267753601074,6.2380452156066895,4.0
400,8.630407333374023,-0.3993922472000122,1.0730772018432617,2.0
401,9.296954154968262,4.1802520751953125,1.4439547061920166,8.0
402,10.531516075134277,2.464918613433838,2.436997652053833,3.0
403,9.321883201599121,4.819871425628662,1.9207444190979004,8.0
404,7.7279744148254395,1.1847683191299438,0.7647638320922852,2.0
405,8.518452644348145,12.244672775268555,7.135059833526611,4.0
406,10.682028770446777,3.302222967147827,2.283409833908081,5.0
407,11.899392127990723,-2.752786636352539,5.159480571746826,0.0
408,10.728950500488281,2.4076333045959473,2.1611721515655518,3.0
409,-1.966470718383789,3.7563998699188232,3.0904388427734375,1.0
410,5.5267558097839355,11.205750465393066,3.0744097232818604,7.0
411,6.029973983764648,9.736603736877441,3.40423846244812,7.0
412,10.947964668273926,3.795915365219116,1.867740273475647,5.0
413,6.081382751464844,10.875782012939453,2.661020040512085,7.0
414,7.281612873077393,12.095511436462402,6.092412948608398,9.0
415,6.233715534210205,10.79090690612793,3.287846565246582,7.0
416,-1.497596263885498,3.8986008167266846,2.5525593757629395,1.0
417,7.14534330368042,11.10024642944336,5.325550079345703,9.0
418,8.080829620361328,0.2874089479446411,1.1797606945037842,2.0
419,-2.669539213180542,4.10438346862793,3.0840706825256348,1.0
420,9.625859260559082,10.176313400268555,5.32824182510376,4.0
421,8.197575569152832,0.3001558184623718,0.5611453652381897,2.0
422,7.077925682067871,11.725394248962402,5.4560699462890625,9.0
423,7.981875896453857,1.0493314266204834,1.2914016246795654,2.0
424,11.64778995513916,-2.7311668395996094,5.437976837158203,0.0
425,8.727971076965332,11.495990753173828,6.264856338500977,4.0
426,7.414703845977783,10.483428955078125,4.643809795379639,9.0
427,-2.525705337524414,4.058712482452393,3.282564640045166,1.0
428,9.063419342041016,10.615877151489258,5.691908836364746,4.0
429,9.01958179473877,4.003272533416748,2.208167314529419,8.0
430,-1.4436225891113281,4.275888442993164,2.04465651512146,1.0
431,9.426766395568848,3.606905221939087,2.1077072620391846,8.0
432,7.249910354614258,11.290132522583008,6.385929107666016,4.0
433,12.537497520446777,5.714076995849609,1.283247947692871,5.0
434,7.446454048156738,11.366974830627441,5.686770439147949,9.0
435,9.093528747558594,4.253204822540283,1.5876519680023193,8.0
436,9.04212760925293,4.755638599395752,1.3572330474853516,8.0
437,10.650948524475098,3.065837860107422,2.2491109371185303,3.0
438,6.209908485412598,10.382719993591309,3.232923746109009,7.0
439,8.995628356933594,1.9352378845214844,8.02697467803955,6.0
440,12.121002197265625,-3.2305068969726562,4.549417018890381,0.0
441,11.285032272338867,-1.8673245906829834,5.035488605499268,0.0
442,10.27031421661377,2.527998685836792,2.1100385189056396,3.0
443,8.865283966064453,3.9309327602386475,1.6064300537109375,0.0
444,9.563915252685547,5.310730934143066,0.9945211410522461,2.0
445,11.004222869873047,-3.830604314804077,4.405910968780518,6.0
446,9.24514102935791,1.3019652366638184,8.964003562927246,6.0
447,8.69196605682373,10.801169395446777,4.2767815589904785,4.0
448,9.700553894042969,4.701785087585449,1.0329145193099976,9.0
